s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 7.4505908E+002, 1.0005667E+003, 0.0000000E+000,-5.3008910E+002,-7.1454331E+001,-3.9426334E+002,-7.0786815E-002, 0.0000000E+000, 0.0000000E+000, 1.0020387E+001, 4.6891541E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.4600818E+002, 9.9778301E+002, 0.0000000E+000,-5.3400892E+002,-7.1531922E+001,-3.9506015E+002,-7.0331513E-002, 0.0000000E+000, 0.0000000E+000,-1.8017428E+000,-2.8883152E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.4707855E+002, 1.0048910E+003, 0.0000000E+000,-5.4638899E+002,-7.2289016E+001,-3.9476336E+002,-7.0691020E-002, 0.0000000E+000, 0.0000000E+000,-5.2939813E+000,-8.6210440E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.4804364E+002, 1.0218012E+003, 0.0000000E+000,-5.5972020E+002,-7.0435640E+001,-3.9427255E+002,-7.0734148E-002, 0.0000000E+000, 0.0000000E+000,-2.5354408E+000,-2.6979725E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.4900867E+002, 9.9037679E+002, 0.0000000E+000,-5.0897169E+002,-6.7581356E+001,-3.9419374E+002,-7.1211816E-002, 0.0000000E+000, 0.0000000E+000, 2.0031685E+001, 1.9558796E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5007025E+002, 9.9597986E+002, 0.0000000E+000,-5.4077480E+002,-6.8888658E+001,-3.9373189E+002,-7.0759210E-002, 0.0000000E+000, 0.0000000E+000,-6.2351282E+000,-7.4862540E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5103534E+002, 1.0082542E+003, 0.0000000E+000,-5.3426269E+002,-7.0822207E+001,-3.9446229E+002,-6.9872436E-002, 0.0000000E+000, 0.0000000E+000, 1.0952743E+001, 8.6371073E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5207678E+002, 1.0043042E+003, 0.0000000E+000,-5.4679652E+002,-7.0687642E+001,-3.9434736E+002,-7.0332469E-002, 0.0000000E+000, 0.0000000E+000,-5.6343163E+000,-7.5976201E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5303027E+002, 9.9013569E+002, 0.0000000E+000,-5.2035557E+002,-7.1216624E+001,-3.9359386E+002,-7.0695068E-002, 0.0000000E+000, 0.0000000E+000, 7.5661291E+000, 4.8989388E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5405609E+002, 1.0012784E+003, 0.0000000E+000,-5.4762109E+002,-6.9337653E+001,-3.9336989E+002,-6.9766242E-002, 0.0000000E+000, 0.0000000E+000,-1.0062203E+001,-9.1200017E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5504865E+002, 1.0084231E+003, 0.0000000E+000,-5.4723221E+002,-6.8735290E+001,-3.9363932E+002,-7.0545004E-002, 0.0000000E+000, 0.0000000E+000, 2.3110190E-001,-1.2542881E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5602759E+002, 1.0046919E+003, 0.0000000E+000,-5.3321995E+002,-6.9844419E+001,-3.9483047E+002,-7.0660308E-002, 0.0000000E+000, 0.0000000E+000, 6.1071297E+000, 6.7264120E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5709552E+002, 1.0078846E+003, 0.0000000E+000,-5.3541178E+002,-7.1861853E+001,-3.9461515E+002,-7.0290002E-002, 0.0000000E+000, 0.0000000E+000, 7.5462043E+000, 5.9254760E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5807446E+002, 9.9807065E+002, 0.0000000E+000,-5.4384576E+002,-7.1403821E+001,-3.9431111E+002,-7.0534165E-002, 0.0000000E+000, 0.0000000E+000,-9.8555704E+000,-1.1560582E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.5905341E+002, 9.9467818E+002, 0.0000000E+000,-5.4451371E+002,-6.7408648E+001,-3.9508773E+002,-7.0423068E-002, 0.0000000E+000, 0.0000000E+000,-1.1869031E+001,-1.2402327E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6003235E+002, 9.8887639E+002, 0.0000000E+000,-5.2359967E+002,-6.8218979E+001,-3.9501355E+002,-7.0799190E-002, 0.0000000E+000, 0.0000000E+000, 2.5204457E+000, 1.9733920E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6101129E+002, 1.0091191E+003, 0.0000000E+000,-5.3753653E+002,-7.1118004E+001,-3.9427216E+002,-7.0309001E-002, 0.0000000E+000, 0.0000000E+000, 4.7308071E+000, 6.1220783E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6208813E+002, 1.0009195E+003, 0.0000000E+000,-5.4432158E+002,-7.2978583E+001,-3.9426016E+002,-7.0477926E-002, 0.0000000E+000, 0.0000000E+000,-8.7572750E+000,-1.0711325E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6306708E+002, 1.0072731E+003, 0.0000000E+000,-5.4245277E+002,-7.3285739E+001,-3.9522647E+002,-7.0236175E-002, 0.0000000E+000, 0.0000000E+000,-1.8245155E+000,-3.7621124E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6404602E+002, 1.0095240E+003, 0.0000000E+000,-5.3862554E+002,-7.3230476E+001,-3.9502539E+002,-7.0581565E-002, 0.0000000E+000, 0.0000000E+000, 1.0089184E+000, 2.5719915E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6502496E+002, 1.0080836E+003, 0.0000000E+000,-5.3815414E+002,-7.4982934E+001,-3.9448861E+002,-7.0547122E-002, 0.0000000E+000, 0.0000000E+000, 3.4791464E+000, 3.8732415E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6600391E+002, 1.0013748E+003, 0.0000000E+000,-5.3669819E+002,-7.2926953E+001,-3.9313572E+002,-7.1097649E-002, 0.0000000E+000, 0.0000000E+000,-1.1950017E+000,-1.4571538E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6708075E+002, 1.0021586E+003, 0.0000000E+000,-5.4246100E+002,-7.0496936E+001,-3.9307334E+002,-7.1219222E-002, 0.0000000E+000, 0.0000000E+000,-1.8172467E+000,-3.9439457E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6805969E+002, 9.7986644E+002, 0.0000000E+000,-5.3624216E+002,-7.0194984E+001,-3.9309419E+002,-7.0712690E-002, 0.0000000E+000, 0.0000000E+000,-1.8333418E+001,-1.9735613E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.6903864E+002, 1.0121497E+003, 0.0000000E+000,-5.3810597E+002,-6.9145418E+001,-3.9555656E+002,-7.0210081E-002, 0.0000000E+000, 0.0000000E+000, 8.4871138E+000, 9.2715749E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7003717E+002, 1.0038923E+003, 0.0000000E+000,-5.4732991E+002,-6.9455627E+001,-3.9679599E+002,-6.9891656E-002, 0.0000000E+000, 0.0000000E+000,-8.5881479E+000,-9.7591048E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7100635E+002, 9.7620582E+002, 0.0000000E+000,-5.3084982E+002,-7.2044076E+001,-3.9532464E+002,-7.0727909E-002, 0.0000000E+000, 0.0000000E+000,-2.0859248E+001,-2.2083440E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7208929E+002, 1.0147210E+003, 0.0000000E+000,-5.3059709E+002,-7.8491972E+001,-3.9354636E+002,-7.0829892E-002, 0.0000000E+000, 0.0000000E+000, 1.3672032E+001, 1.2014754E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7305328E+002, 9.9846740E+002, 0.0000000E+000,-5.4210470E+002,-8.2753759E+001,-3.9329372E+002,-7.0006668E-002, 0.0000000E+000, 0.0000000E+000,-1.9617080E+001,-1.9754795E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7404663E+002, 1.0058022E+003, 0.0000000E+000,-5.4641898E+002,-8.5600877E+001,-3.9197052E+002,-7.0707838E-002, 0.0000000E+000, 0.0000000E+000,-1.9107759E+001,-1.8258894E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7507367E+002, 1.0147080E+003, 0.0000000E+000,-5.3402886E+002,-8.7366538E+001,-3.9204369E+002,-7.0163836E-002, 0.0000000E+000, 0.0000000E+000,-8.2174471E-001, 1.1987975E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7604694E+002, 1.0161821E+003, 0.0000000E+000,-5.3980445E+002,-8.2909976E+001,-3.9444997E+002,-6.9839293E-002, 0.0000000E+000, 0.0000000E+000, 2.6813768E+000,-1.0521183E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7703467E+002, 9.9162107E+002, 0.0000000E+000,-5.4755554E+002,-8.1551535E+001,-3.9335785E+002,-7.0723241E-002, 0.0000000E+000, 0.0000000E+000,-2.8071171E+001,-3.0914582E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7805103E+002, 9.9359874E+002, 0.0000000E+000,-5.4578854E+002,-8.1031644E+001,-3.9159709E+002,-7.0899037E-002, 0.0000000E+000, 0.0000000E+000,-2.4892963E+001,-2.4889427E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.7906732E+002, 9.9094507E+002, 0.0000000E+000,-5.3341018E+002,-8.3031997E+001,-3.9043073E+002,-6.9746802E-002, 0.0000000E+000, 0.0000000E+000,-1.8249462E+001,-1.5997572E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8008362E+002, 1.0170577E+003, 0.0000000E+000,-5.3163161E+002,-8.3904215E+001,-3.8963803E+002,-7.0208494E-002, 0.0000000E+000, 0.0000000E+000, 1.1732389E+001, 1.1813619E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8101678E+002, 9.9030862E+002, 0.0000000E+000,-5.4050089E+002,-8.2197584E+001,-3.8899240E+002,-6.9063505E-002, 0.0000000E+000, 0.0000000E+000,-1.3130152E+001,-2.1451318E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8207794E+002, 9.7469416E+002, 0.0000000E+000,-5.2809426E+002,-7.9790416E+001,-3.8827637E+002,-7.0916111E-002, 0.0000000E+000, 0.0000000E+000,-2.7666222E+001,-2.1537795E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8307111E+002, 1.0084484E+003, 0.0000000E+000,-5.4311787E+002,-8.1858170E+001,-3.8816353E+002,-6.9564339E-002, 0.0000000E+000, 0.0000000E+000,-5.4485969E+000,-4.7607011E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8401910E+002, 9.9136866E+002, 0.0000000E+000,-5.4738848E+002,-8.3829494E+001,-3.8754899E+002,-6.9838943E-002, 0.0000000E+000, 0.0000000E+000,-2.0414534E+001,-2.7468149E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8500824E+002, 9.9625356E+002, 0.0000000E+000,-5.4126737E+002,-8.1518893E+001,-3.8842329E+002,-7.0956766E-002, 0.0000000E+000, 0.0000000E+000,-2.1699807E+001,-1.5026946E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8607605E+002, 9.8803109E+002, 0.0000000E+000,-5.3687136E+002,-7.9301026E+001,-3.8995881E+002,-7.1058159E-002, 0.0000000E+000, 0.0000000E+000,-1.5357258E+001,-1.8171164E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8705487E+002, 9.9989658E+002, 0.0000000E+000,-5.3009953E+002,-8.0148352E+001,-3.8936896E+002,-7.0818425E-002, 0.0000000E+000, 0.0000000E+000,-5.2979930E-001, 2.0892076E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8803369E+002, 1.0151509E+003, 0.0000000E+000,-5.5133642E+002,-8.3161194E+001,-3.8954507E+002,-7.0221885E-002, 0.0000000E+000, 0.0000000E+000,-8.5951994E+000,-8.9620324E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.8903680E+002, 9.9471915E+002, 0.0000000E+000,-5.4043322E+002,-8.1897965E+001,-3.8873700E+002,-7.0226353E-002, 0.0000000E+000, 0.0000000E+000,-1.7433365E+001,-1.6419260E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9002362E+002, 1.0162949E+003, 0.0000000E+000,-5.3821083E+002,-7.3657834E+001,-3.9046742E+002,-6.9823727E-002, 0.0000000E+000, 0.0000000E+000, 1.3974537E+001, 1.3888961E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9105347E+002, 1.0000682E+003, 0.0000000E+000,-5.4657511E+002,-7.0958067E+001,-3.9145930E+002,-7.0066715E-002, 0.0000000E+000, 0.0000000E+000,-7.3775817E+000,-8.9943923E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9205084E+002, 1.0050046E+003, 0.0000000E+000,-5.3230401E+002,-7.0516030E+001,-3.9254743E+002,-6.9970951E-002, 0.0000000E+000, 0.0000000E+000, 1.0295165E+001, 9.5672023E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9308148E+002, 9.9346677E+002, 0.0000000E+000,-5.3320620E+002,-7.0402198E+001,-3.9444145E+002,-6.9382019E-002, 0.0000000E+000, 0.0000000E+000,-2.2452515E+000,-4.6524501E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9408716E+002, 9.9260893E+002, 0.0000000E+000,-5.4022765E+002,-7.1830160E+001,-3.9351931E+002,-7.0140676E-002, 0.0000000E+000, 0.0000000E+000,-1.4594196E+001,-1.3038340E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9500146E+002, 1.0179515E+003, 0.0000000E+000,-5.4619862E+002,-7.7347585E+001,-3.9382367E+002,-6.9451529E-002, 0.0000000E+000, 0.0000000E+000, 4.7239907E+000, 5.1222140E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9602789E+002, 1.0115688E+003, 0.0000000E+000,-5.5584514E+002,-7.8923082E+001,-3.9460426E+002,-6.9785765E-002, 0.0000000E+000, 0.0000000E+000,-1.6653272E+001,-1.7873426E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9700763E+002, 9.9849976E+002, 0.0000000E+000,-5.4654186E+002,-7.6137929E+001,-3.9354372E+002,-7.0058479E-002, 0.0000000E+000, 0.0000000E+000,-1.7528139E+001,-1.7793810E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9807648E+002, 1.0095052E+003, 0.0000000E+000,-5.4349710E+002,-7.3329674E+001,-3.9294157E+002,-6.9313579E-002, 0.0000000E+000, 0.0000000E+000,-4.7393070E-001,-3.3247987E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 7.9902936E+002, 1.0049400E+003, 0.0000000E+000,-5.3806923E+002,-7.3857941E+001,-3.9457107E+002,-7.0036441E-002, 0.0000000E+000, 0.0000000E+000,-3.2310935E+000,-1.6282295E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0007068E+002, 9.8816696E+002, 0.0000000E+000,-5.2938901E+002,-7.4354708E+001,-3.9560203E+002,-6.9419332E-002, 0.0000000E+000, 0.0000000E+000,-9.5970396E+000,-1.1248207E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0101831E+002, 9.9995946E+002, 0.0000000E+000,-5.3881697E+002,-7.3379480E+001,-3.9552374E+002,-6.9271944E-002, 0.0000000E+000, 0.0000000E+000,-4.0367238E+000,-7.8300068E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0203876E+002, 1.0142733E+003, 0.0000000E+000,-5.4814563E+002,-7.5498998E+001,-3.9525580E+002,-7.0175163E-002, 0.0000000E+000, 0.0000000E+000,-4.8752393E+000,-4.6972622E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0300360E+002, 9.9109180E+002, 0.0000000E+000,-5.3571740E+002,-7.8320014E+001,-3.9580514E+002,-7.0210155E-002, 0.0000000E+000, 0.0000000E+000,-1.8103249E+001,-1.8820969E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0405817E+002, 1.0157717E+003, 0.0000000E+000,-5.4543127E+002,-7.6071654E+001,-3.9673144E+002,-7.0151495E-002, 0.0000000E+000, 0.0000000E+000,-5.4934094E+000,-2.5328211E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0509521E+002, 9.9669061E+002, 0.0000000E+000,-5.4133658E+002,-7.3878603E+001,-3.9672381E+002,-7.0613631E-002, 0.0000000E+000, 0.0000000E+000,-9.5416629E+000,-1.5319000E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0606195E+002, 1.0022069E+003, 0.0000000E+000,-5.4105794E+002,-7.3789580E+001,-3.9551898E+002,-7.0495887E-002, 0.0000000E+000, 0.0000000E+000,-1.0883077E+001,-8.2301243E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0702863E+002, 9.9920859E+002, 0.0000000E+000,-5.4120960E+002,-7.2490412E+001,-3.9612201E+002,-7.0153883E-002, 0.0000000E+000, 0.0000000E+000,-1.2686592E+001,-1.0683580E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0809204E+002, 1.0042270E+003, 0.0000000E+000,-5.4330182E+002,-7.1067388E+001,-3.9492134E+002,-7.0854832E-002, 0.0000000E+000, 0.0000000E+000, 2.6448141E-001,-5.1344123E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.0907690E+002, 9.9969227E+002, 0.0000000E+000,-5.3717927E+002,-6.8470584E+001,-3.9385194E+002,-6.9434394E-002, 0.0000000E+000, 0.0000000E+000,-2.7293774E+000, 1.2103933E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1000067E+002, 1.0151342E+003, 0.0000000E+000,-5.3367733E+002,-6.4871528E+001,-3.9456205E+002,-7.0009617E-002, 0.0000000E+000, 0.0000000E+000, 2.5617689E+001, 2.1953283E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1105695E+002, 9.9906391E+002, 0.0000000E+000,-5.4447232E+002,-6.3004208E+001,-3.9281166E+002,-7.0870227E-002, 0.0000000E+000, 0.0000000E+000,-6.8213135E-001,-1.2951480E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1202191E+002, 9.9768105E+002, 0.0000000E+000,-5.3351603E+002,-6.4535030E+001,-3.9260446E+002,-7.1076146E-002, 0.0000000E+000, 0.0000000E+000, 5.7217629E+000, 6.9544544E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1308337E+002, 1.0118458E+003, 0.0000000E+000,-5.3803567E+002,-6.8482363E+001,-3.9314315E+002,-7.0895543E-002, 0.0000000E+000, 0.0000000E+000, 1.6015606E+001, 1.2113772E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1401489E+002, 9.9219082E+002, 0.0000000E+000,-5.3905960E+002,-7.0569124E+001,-3.9048673E+002,-7.0510015E-002, 0.0000000E+000, 0.0000000E+000,-8.6737583E+000,-7.9951442E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1508069E+002, 9.8987028E+002, 0.0000000E+000,-5.2969813E+002,-7.2833636E+001,-3.8959553E+002,-7.0485730E-002, 0.0000000E+000, 0.0000000E+000,-1.0423943E+000,-2.3274938E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1607727E+002, 1.0016815E+003, 0.0000000E+000,-5.3615528E+002,-7.3612486E+001,-3.8916544E+002,-7.0818400E-002, 0.0000000E+000, 0.0000000E+000, 2.1295625E+000, 2.6775024E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1700970E+002, 9.9988452E+002, 0.0000000E+000,-5.3605239E+002,-7.2199466E+001,-3.8964624E+002,-7.0210110E-002, 0.0000000E+000, 0.0000000E+000,-2.3730767E-002, 1.9162225E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1809149E+002, 9.9576897E+002, 0.0000000E+000,-5.2811146E+002,-7.3353667E+001,-3.8997264E+002,-7.0799827E-002, 0.0000000E+000, 0.0000000E+000, 6.5024736E+000, 4.2603990E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.1907495E+002, 1.0093120E+003, 0.0000000E+000,-5.5273423E+002,-7.4480171E+001,-3.9047834E+002,-7.1040086E-002, 0.0000000E+000, 0.0000000E+000,-7.1354699E+000,-8.4517386E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2000922E+002, 1.0002826E+003, 0.0000000E+000,-5.2357889E+002,-7.8183237E+001,-3.9105343E+002,-7.1088202E-002, 0.0000000E+000, 0.0000000E+000, 5.5269111E+000, 7.3959168E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2104291E+002, 1.0156974E+003, 0.0000000E+000,-5.5803031E+002,-7.9060462E+001,-3.9168498E+002,-7.1156143E-002, 0.0000000E+000, 0.0000000E+000,-1.0247224E+001,-1.3149466E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2208020E+002, 1.0050361E+003, 0.0000000E+000,-5.3505443E+002,-7.6707224E+001,-3.9303976E+002,-7.1032994E-002, 0.0000000E+000, 0.0000000E+000,-2.0804034E+000, 1.6368744E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2307916E+002, 9.9501138E+002, 0.0000000E+000,-5.3112825E+002,-7.6973885E+001,-3.9243606E+002,-6.9863130E-002, 0.0000000E+000, 0.0000000E+000,-5.8927029E+000,-5.5966770E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2401532E+002, 9.8842624E+002, 0.0000000E+000,-5.4082043E+002,-7.5560837E+001,-3.9119164E+002,-7.0882771E-002, 0.0000000E+000, 0.0000000E+000,-1.7566451E+001,-1.9217551E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2508936E+002, 1.0365749E+003, 0.0000000E+000,-5.5436587E+002,-7.6655286E+001,-3.9028224E+002,-6.8969994E-002, 0.0000000E+000, 0.0000000E+000, 1.2718719E+001, 1.5202545E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2606799E+002, 9.8745339E+002, 0.0000000E+000,-5.3427633E+002,-7.5577051E+001,-3.9132228E+002,-6.9684472E-002, 0.0000000E+000, 0.0000000E+000,-8.0881545E+000,-1.3791955E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2708356E+002, 9.6761185E+002, 0.0000000E+000,-5.1845156E+002,-7.3762559E+001,-3.9232009E+002,-6.9923249E-002, 0.0000000E+000, 0.0000000E+000,-2.0904393E+001,-1.6992275E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2808765E+002, 1.0052418E+003, 0.0000000E+000,-5.4810126E+002,-7.4244660E+001,-3.9177546E+002,-7.0582360E-002, 0.0000000E+000, 0.0000000E+000,-7.4746467E+000,-8.9501903E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.2904266E+002, 9.9956284E+002, 0.0000000E+000,-5.3812082E+002,-7.5527550E+001,-3.9124650E+002,-7.0511628E-002, 0.0000000E+000, 0.0000000E+000,-3.7632453E+000,-5.4025408E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3003375E+002, 1.0014392E+003, 0.0000000E+000,-5.3552127E+002,-7.6255943E+001,-3.9107570E+002,-7.0813842E-002, 0.0000000E+000, 0.0000000E+000,-3.7967322E+000,-1.4845620E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3102484E+002, 1.0069802E+003, 0.0000000E+000,-5.4448734E+002,-7.4749867E+001,-3.9201993E+002,-7.0926517E-002, 0.0000000E+000, 0.0000000E+000,-2.6620493E+000,-4.3478592E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3201593E+002, 9.9956656E+002, 0.0000000E+000,-5.3226523E+002,-7.3669092E+001,-3.9300062E+002,-6.9609596E-002, 0.0000000E+000, 0.0000000E+000, 8.2387943E-001, 5.6201272E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3300702E+002, 1.0039396E+003, 0.0000000E+000,-5.4565932E+002,-7.1084623E+001,-3.9316670E+002,-6.9908417E-002, 0.0000000E+000, 0.0000000E+000,-5.3146763E+000,-6.0409829E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3409723E+002, 9.9819747E+002, 0.0000000E+000,-5.3917515E+002,-6.6983449E+001,-3.9321645E+002,-7.0404770E-002, 0.0000000E+000, 0.0000000E+000, 8.5428830E-001,-1.2479798E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3508832E+002, 1.0182052E+003, 0.0000000E+000,-5.4740548E+002,-6.6372325E+001,-3.9379906E+002,-7.0933366E-002, 0.0000000E+000, 0.0000000E+000, 1.4411280E+001, 1.0557393E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3607941E+002, 9.8761792E+002, 0.0000000E+000,-5.2288982E+002,-6.6048895E+001,-3.9361319E+002,-7.0888312E-002, 0.0000000E+000, 0.0000000E+000, 4.4334717E+000, 4.9951163E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3707050E+002, 9.9757910E+002, 0.0000000E+000,-5.3522646E+002,-6.7846371E+001,-3.9188018E+002,-7.1051238E-002, 0.0000000E+000, 0.0000000E+000, 4.3530031E+000, 2.5550429E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3806158E+002, 1.0031052E+003, 0.0000000E+000,-5.4776455E+002,-6.9688764E+001,-3.9206619E+002,-7.0855948E-002, 0.0000000E+000, 0.0000000E+000,-4.8014968E+000,-6.4851773E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.3905267E+002, 1.0003043E+003, 0.0000000E+000,-5.4122111E+002,-7.1853186E+001,-3.9225291E+002,-7.0622527E-002, 0.0000000E+000, 0.0000000E+000,-3.9293836E+000,-5.0935185E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.4004370E+002, 9.9293692E+002, 0.0000000E+000,-5.4758912E+002,-6.8935937E+001,-3.9095397E+002,-6.9951929E-002, 0.0000000E+000, 0.0000000E+000,-1.5569232E+001,-1.4612054E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.4103479E+002, 9.9999166E+002, 0.0000000E+000,-5.4476704E+002,-6.6352879E+001,-3.9105807E+002,-7.0698246E-002, 0.0000000E+000, 0.0000000E+000,-2.2404310E+000,-2.2570199E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 8.4202588E+002, 9.9075633E+002, 0.0000000E+000,-5.2649592E+002,-7.2246199E+001,-3.9129256E+002,-7.0962306E-002, 0.0000000E+000, 0.0000000E+000, 3.0191072E-001, 6.5068352E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
